===== League 8 =====
AFC Bournemouth: SOT: 5,5,6,5,2,5,6,4,3 | Shots: 13,8,11,12,11,13,20,14,10 | Fouls: 17,16,8,13,7,16,13,13,10 | Tackles: 9,18,10,23,15,18,28,12,20 | Cards: 3,4,0,2,2,4,4,2,2 | Saves: 4,4,3,6,1,1,1,1,6 | GKicks: 7,11,6,5,5,12,9,7,11 | Corners: 6,5,4,4,5,4,8,8,7
Auxerre: SOT: 1,3,4,2,3,1,2,4,8,3 | Shots: 6,14,7,18,12,6,9,14,12,7 | Fouls: 16,21,15,10,10,12,12,11,15,18 | Tackles: 15,8,20,20,25,26,25,9,19,27 | Cards: 1,2,3,3,2,2,4,3,3,3 | Saves: 6,3,5,2,6,3,1,2,4,3 | GKicks: 8,6,14,1,8,8,6,2,7,7 | Corners: 3,13,2,2,5,3,5,9,4,4
Brest: SOT: 2,2,4,5,3,5,8,2,2,5 | Shots: 8,8,8,17,7,11,23,9,16,18 | Fouls: 11,10,15,11,13,17,11,12,10,11 | Tackles: 15,26,21,24,18,20,15,15,25,24 | Cards: 3,1,2,2,1,1,0,4,1,2 | Saves: 2,5,4,0,2,3,2,7,1,3 | GKicks: 5,9,2,9,14,17,3,10,2,4 | Corners: 1,2,2,12,4,2,6,1,9,2
Le Havre: SOT: 3,4,3,2,2,2,1,8,6,4 | Shots: 13,9,8,10,10,13,10,12,18,9 | Fouls: 12,12,12,13,16,20,16,13,17,14 | Tackles: 14,18,10,13,12,15,25,12,14,16 | Cards: 1,2,2,1,2,3,2,1,3,1 | Saves: 2,3,5,1,0,3,5,2,1,1 | GKicks: 7,9,8,4,8,8,5,10,7,9 | Corners: 5,5,1,3,6,6,3,0,7,4
Lens: SOT: 2,5,3,4,2,6,3,10,3,5 | Shots: 10,8,11,7,13,15,11,30,6,18 | Fouls: 15,12,11,21,9,17,8,7,16,13 | Tackles: 14,19,24,16,29,19,25,15,19,12 | Cards: 2,3,2,8,4,1,2,1,1,2 | Saves: 4,2,2,1,2,3,4,1,5,2 | GKicks: 8,5,2,9,11,7,10,5,12,5 | Corners: 5,4,11,2,4,4,3,15,0,12
Lorient: SOT: 2,4,7,3,8,4,1,2,7,3 | Shots: 5,23,12,8,19,8,4,6,22,14 | Fouls: 5,6,10,10,10,15,5,14,18,14 | Tackles: 19,17,11,13,16,16,12,11,7,16 | Cards: 0,0,3,3,2,6,3,3,6,2 | Saves: 7,2,2,0,1,0,4,5,1,2 | GKicks: 8,5,4,7,8,10,7,8,3,4 | Corners: 0,6,5,5,2,2,0,3,3,4
LOSC Lille: SOT: 4,12,5,3,3,3,5,11,1,6 | Shots: 21,23,23,9,14,17,20,20,18,10 | Fouls: 10,18,9,11,20,11,12,18,7,13 | Tackles: 18,20,14,19,7,15,18,14,15,15 | Cards: 3,3,4,1,4,3,2,3,1,1 | Saves: 2,3,2,4,1,3,3,1,2,2 | GKicks: 5,9,9,10,6,10,4,3,5,10 | Corners: 13,7,9,3,3,10,7,8,8,2
Metz: SOT: 7,4,2,1,0,3,5,2,2,0 | Shots: 16,10,2,4,7,8,9,14,11,2 | Fouls: 15,12,11,8,16,6,10,8,15,16 | Tackles: 18,9,19,10,18,23,25,16,15,25 | Cards: 4,2,2,0,2,0,0,2,2,2 | Saves: 2,6,3,6,2,2,4,6,5,2 | GKicks: 8,11,6,11,7,14,7,11,6,5 | Corners: 2,8,1,4,4,5,4,6,3,3
Monaco: SOT: 9,5,4,6,2,6,3,4,1,3 | Shots: 19,14,11,20,5,16,13,12,6,13 | Fouls: 17,15,14,10,11,15,19,13,14,5 | Tackles: 23,23,18,12,15,24,17,23,14,11 | Cards: 7,3,2,1,4,1,6,2,2,0 | Saves: 2,2,2,0,5,1,2,2,0,3 | GKicks: 6,12,4,6,6,5,6,8,13,6 | Corners: 3,2,3,6,4,4,8,6,3,5
Nantes: SOT: 5,3,3,0,2,4,3,3,2,0 | Shots: 18,11,8,6,12,16,14,4,9,5 | Fouls: 13,13,10,12,12,14,14,13,9,6 | Tackles: 16,12,17,13,17,13,12,14,21,23 | Cards: 3,2,1,1,3,3,0,1,2,1 | Saves: 4,2,3,5,5,2,7,4,3,3 | GKicks: 10,8,10,7,9,8,9,6,7,19 | Corners: 1,2,5,3,4,4,4,3,6,2
Nice: SOT: 4,3,4,2,5,4,8,3,6,2 | Shots: 8,8,5,9,11,21,19,7,16,13 | Fouls: 11,22,10,9,14,11,16,16,10,12 | Tackles: 12,14,15,14,15,14,16,11,12,17 | Cards: 3,2,1,4,1,3,2,4,2,2 | Saves: 4,6,5,4,2,1,3,5,7,1 | GKicks: 11,7,8,14,5,4,9,6,3,8 | Corners: 2,3,1,7,5,7,7,5,5,9
Olympique Lyonnais: SOT: 4,3,7,3,2,5,5,6,8,3 | Shots: 7,8,29,13,5,16,8,18,13,11 | Fouls: 16,15,11,13,24,16,13,16,13,20 | Tackles: 20,15,20,11,11,12,18,5,18,17 | Cards: 3,0,2,1,4,2,3,2,0,3 | Saves: 0,1,1,2,3,2,2,2,2,4 | GKicks: 5,6,2,6,9,9,12,1,4,13 | Corners: 2,4,16,8,4,7,4,9,4,8
Olympique Marseille: SOT: 6,3,11,9,9,1,8,2,7,2 | Shots: 11,17,18,21,16,9,15,5,11,24 | Fouls: 11,9,17,7,15,16,18,11,9,11 | Tackles: 16,16,9,13,14,19,14,7,12,15 | Cards: 2,3,2,0,4,3,3,3,1,3 | Saves: 4,4,1,1,0,5,1,4,2,4 | GKicks: 5,6,1,6,6,6,1,8,10,5 | Corners: 1,8,2,4,4,5,10,4,5,12
Paris: SOT: 3,3,3,2,3,6,4,9,4,7 | Shots: 11,14,9,10,13,18,7,24,8,17 | Fouls: 18,10,6,19,14,11,10,4,12,10 | Tackles: 18,18,13,17,16,19,21,7,10,12 | Cards: 7,3,2,0,1,1,4,1,0,1 | Saves: 1,1,1,3,4,0,6,0,2,1 | GKicks: 3,4,10,6,6,6,17,7,4,8 | Corners: 4,8,3,1,5,4,1,14,2,7
Paris Saint Germain: SOT: 8,8,9,5,8,5,6,8,4,4 | Shots: 15,18,21,17,15,12,14,13,21,18 | Fouls: 13,10,9,12,17,7,10,11,3,6 | Tackles: 10,6,21,9,21,17,14,14,19,14 | Cards: 2,1,2,1,1,1,1,0,0,1 | Saves: 1,2,4,2,2,1,3,3,0,0 | GKicks: 5,3,4,4,4,2,7,5,3,8 | Corners: 8,7,4,5,5,3,4,7,12,7
Rennes: SOT: 5,7,7,3,2,4,5,7,1,5 | Shots: 11,19,19,9,14,8,23,15,4,12 | Fouls: 12,13,9,9,16,18,18,11,7,8 | Tackles: 15,13,23,16,17,10,16,17,11,9 | Cards: 3,5,1,2,3,1,2,2,2,3 | Saves: 2,1,2,0,2,2,4,6,3,2 | GKicks: 11,5,4,11,7,10,4,4,13,12 | Corners: 8,7,6,4,8,4,5,7,2,1
Strasbourg: SOT: 9,2,7,12,1,4,7,4,4,4 | Shots: 18,7,12,18,9,8,9,12,15,9 | Fouls: 11,19,11,12,13,10,8,12,11,13 | Tackles: 19,8,20,21,13,14,17,20,19,23 | Cards: 1,5,1,2,2,5,3,2,2,2 | Saves: 1,2,6,1,7,4,1,1,2,0 | GKicks: 6,7,7,5,7,12,11,5,3,3 | Corners: 4,2,1,2,5,2,4,5,7,3
Toulouse: SOT: 4,2,7,3,7,3,4,6,3,2 | Shots: 15,10,16,14,20,13,9,14,6,10 | Fouls: 9,18,14,17,18,20,10,7,14,13 | Tackles: 14,14,13,12,15,25,15,17,18,18 | Cards: 2,4,2,3,2,6,5,1,0,3 | Saves: 3,4,2,2,0,0,3,2,2,2 | GKicks: 4,4,2,10,5,7,5,6,9,11 | Corners: 5,5,5,5,1,4,6,5,3,4

===== League 384 =====
Atalanta: SOT: 3,6,6,4,2,5,8,3,6 | Shots: 17,20,16,16,12,9,19,11,21 | Fouls: 9,8,10,10,7,9,12,15,9 | Tackles: 10,10,14,19,12,16,14,23,12 | Cards: 1,1,4,1,4,0,0,2,2 | Saves: 0,4,1,3,9,5,2,2,2 | GKicks: 4,8,4,5,8,10,5,6,9 | Corners: 9,10,7,8,5,0,8,2,10
Bologna: SOT: 2,3,7,7,5,6,0,2,2 | Shots: 11,6,10,24,14,14,5,15,10 | Fouls: 11,20,19,16,13,12,16,13,13 | Tackles: 18,12,16,17,14,13,13,16,14 | Cards: 2,6,3,0,2,1,2,4,1 | Saves: 2,4,3,0,2,3,2,2,3 | GKicks: 6,10,4,5,6,2,6,5,7 | Corners: 3,6,7,2,9,8,4,7,4
Cagliari: SOT: 1,3,3,2,0,6,5,1,6 | Shots: 8,7,4,8,6,15,12,10,14 | Fouls: 20,12,15,16,13,19,15,12,18 | Tackles: 18,12,12,20,12,20,14,16,12 | Cards: 4,4,1,2,0,3,3,1,4 | Saves: 2,4,5,3,3,4,6,5,0 | GKicks: 5,7,6,21,14,10,10,11,7 | Corners: 3,2,2,2,4,7,4,0,3
Como: SOT: 5,2,6,4,6,7,4,2,6 | Shots: 15,6,12,12,14,19,13,13,19 | Fouls: 11,14,17,19,16,19,13,19,15 | Tackles: 14,19,23,18,15,18,15,16,25 | Cards: 1,1,3,3,4,3,3,3,2 | Saves: 7,3,4,2,1,0,4,1,1 | GKicks: 3,3,11,5,8,10,2,5,6 | Corners: 1,3,4,3,4,6,0,4,6
Cremonese: SOT: 4,5,4,2,2,1,2,6,3 | Shots: 11,9,11,3,9,3,6,11,4 | Fouls: 13,6,15,8,17,16,3,12,14 | Tackles: 22,21,16,10,17,10,8,19,17 | Cards: 1,3,4,1,4,1,1,2,4 | Saves: 1,5,0,5,5,3,9,4,4 | GKicks: 12,12,10,16,14,10,7,6,13 | Corners: 3,2,5,1,3,3,1,5,2
Fiorentina: SOT: 2,7,1,3,2,1,3,4,1 | Shots: 10,19,5,11,14,8,19,16,4 | Fouls: 16,13,10,19,15,16,14,13,14 | Tackles: 14,10,7,12,26,22,13,11,18 | Cards: 3,3,3,2,1,4,1,2,2 | Saves: 5,1,2,2,1,5,5,4,4 | GKicks: 8,3,7,5,10,11,6,4,12 | Corners: 5,5,3,3,6,2,8,3,2
Genoa: SOT: 1,3,7,1,5,4,6,1,2 | Shots: 16,11,23,6,17,7,12,10,5 | Fouls: 16,9,15,15,18,15,17,14,16 | Tackles: 18,14,11,15,12,20,30,21,23 | Cards: 3,2,2,3,5,5,2,1,2 | Saves: 2,5,0,3,2,4,3,2,0 | GKicks: 6,6,6,7,3,6,5,7,8 | Corners: 7,1,3,5,6,2,8,3,3
Hellas Verona: SOT: 9,6,3,9,3,4,9,4,3 | Shots: 13,10,15,17,12,14,20,12,9 | Fouls: 21,16,14,14,19,18,18,19,14 | Tackles: 21,20,22,17,18,23,11,20,22 | Cards: 4,3,2,2,4,3,2,0,2 | Saves: 2,1,0,2,3,3,3,2,4 | GKicks: 9,7,10,5,6,7,5,8,9 | Corners: 3,3,8,4,1,5,10,1,1
Inter: SOT: 8,3,3,9,5,6,4,4,9 | Shots: 22,15,12,27,20,20,18,16,20 | Fouls: 11,10,29,9,14,15,10,17,14 | Tackles: 20,9,23,12,11,18,9,12,14 | Cards: 1,1,3,1,2,2,2,1,0 | Saves: 2,0,5,1,0,4,0,3,4 | GKicks: 4,3,9,5,7,3,3,8,5 | Corners: 8,4,5,13,4,7,9,13,6
Juventus: SOT: 11,5,3,3,10,4,4,3,8 | Shots: 25,14,15,12,24,10,12,13,25 | Fouls: 12,18,15,15,6,10,14,15,9 | Tackles: 14,12,10,5,13,16,17,26,15 | Cards: 1,4,1,2,0,3,2,2,2 | Saves: 1,2,4,4,1,3,1,1,1 | GKicks: 5,5,6,11,8,7,8,8,4 | Corners: 8,5,1,6,14,3,5,4,6
Lazio: SOT: 6,3,1,4,6,2,3,6,1 | Shots: 11,13,4,9,9,10,13,22,5 | Fouls: 12,11,5,13,16,14,11,8,12 | Tackles: 9,9,26,19,16,14,12,9,24 | Cards: 2,2,0,3,1,2,3,0,3 | Saves: 2,5,6,5,5,5,2,4,4 | GKicks: 9,11,8,9,9,5,3,3,11 | Corners: 1,2,1,3,0,3,7,8,0
Lecce: SOT: 2,3,2,3,4,5,3,2,0 | Shots: 7,13,11,7,12,11,12,7,7 | Fouls: 10,12,16,16,13,10,7,10,13 | Tackles: 29,26,13,15,21,17,13,16,15 | Cards: 2,2,2,2,4,2,0,1,3 | Saves: 2,1,2,2,3,4,4,4,2 | GKicks: 9,7,3,13,8,5,12,9,6 | Corners: 3,9,6,9,3,4,2,4,7
Milan: SOT: 1,7,4,4,3,6,3,6,6 | Shots: 6,20,14,13,6,13,14,14,24 | Fouls: 8,8,15,8,7,7,17,8,10 | Tackles: 15,14,21,7,11,17,14,18,8 | Cards: 3,1,3,2,2,0,3,0,1 | Saves: 2,0,1,3,6,4,0,2,1 | GKicks: 8,5,5,11,11,5,3,4,2 | Corners: 4,6,1,0,1,4,7,5,9
Napoli: SOT: 3,3,5,5,7,6,9,6,4 | Shots: 14,7,22,12,19,18,14,20,13 | Fouls: 14,15,9,16,7,10,14,16,17 | Tackles: 23,12,9,13,12,16,14,4,14 | Cards: 1,2,2,1,0,1,0,2,1 | Saves: 2,2,1,0,1,4,2,1,2 | GKicks: 3,13,11,10,5,5,11,9,7 | Corners: 5,1,11,7,7,5,5,13,2
Parma: SOT: 5,3,0,2,2,3,5,3,2 | Shots: 8,10,1,10,13,15,17,7,8 | Fouls: 9,7,12,16,10,8,18,8,13 | Tackles: 17,16,15,14,15,16,20,10,12 | Cards: 4,0,6,1,3,0,1,2,2 | Saves: 4,2,7,2,3,1,3,2,6 | GKicks: 9,7,17,9,6,3,4,5,15 | Corners: 2,3,0,4,4,3,5,1,6
Pisa: SOT: 2,2,0,0,1,6,2,3,2 | Shots: 10,8,7,2,11,15,12,7,11 | Fouls: 16,21,8,12,15,18,13,14,10 | Tackles: 17,20,11,19,29,19,14,22,17 | Cards: 2,3,4,2,0,2,1,2,0 | Saves: 6,5,3,3,2,3,2,4,5 | GKicks: 8,9,7,13,8,4,4,9,13 | Corners: 3,2,3,2,4,3,8,1,4
Roma: SOT: 6,8,5,3,5,6,5,5,4 | Shots: 18,15,15,8,10,13,22,10,14 | Fouls: 8,16,18,21,11,22,11,10,15 | Tackles: 11,14,8,17,16,17,12,16,13 | Cards: 0,2,4,3,0,1,2,1,1 | Saves: 4,1,2,2,3,2,3,3,2 | GKicks: 3,10,10,12,9,10,3,6,7 | Corners: 9,6,4,4,8,6,7,7,2
Sassuolo: SOT: 4,1,2,3,5,5,3,6,2 | Shots: 12,11,9,11,11,9,10,9,7 | Fouls: 21,18,14,12,5,8,15,17,17 | Tackles: 6,19,11,15,13,19,20,11,16 | Cards: 4,3,2,3,0,1,6,2,4 | Saves: 0,7,2,9,4,5,3,3,2 | GKicks: 6,9,17,11,8,9,6,3,5 | Corners: 7,6,4,2,1,3,3,4,1
Torino: SOT: 2,6,2,8,4,5,4,4,4 | Shots: 8,13,12,16,15,11,8,7,12 | Fouls: 20,14,9,22,12,11,17,21,6 | Tackles: 18,16,13,12,16,14,23,7,10 | Cards: 3,2,1,3,3,0,3,2,0 | Saves: 2,2,5,1,1,2,5,3,4 | GKicks: 14,11,12,5,6,3,11,14,7 | Corners: 3,9,3,5,3,1,4,7,5
Udinese: SOT: 2,4,1,4,5,4,3,5,4 | Shots: 8,8,8,23,12,10,13,10,14 | Fouls: 13,12,14,14,22,9,15,5,10 | Tackles: 14,30,22,14,12,13,13,8,13 | Cards: 4,2,2,1,3,2,2,3,3 | Saves: 9,1,2,2,2,4,2,2,2 | GKicks: 10,9,12,4,7,7,13,11,4 | Corners: 4,4,4,7,5,1,6,2,5

===== League 387 =====
Avellino: SOT: 5,5,2,2,6,5,5,3,2,1 | Shots: 13,20,7,11,12,12,12,5,12,3 | Fouls: 15,13,12,7,13,13,8,14,22,15 | Tackles: 13,8,10,24,20,9,13,16,19,14 | Cards: 4,3,3,2,2,1,1,5,2,6 | Saves: 2,6,3,0,12,1,2,3,0,4 | GKicks: 5,10,10,12,8,9,10,10,5,15 | Corners: 4,8,7,3,8,1,3,2,2,2
Bari 1908: SOT: 4,2,5,4,3,0,2,4,3 | Shots: 6,11,15,9,13,8,6,20,11 | Fouls: 24,17,12,11,18,15,12,11,14 | Tackles: 16,22,11,12,9,11,10,13,16 | Cards: 2,2,2,1,2,3,2,2,1 | Saves: 4,5,6,2,2,6,6,1,6 | GKicks: 8,6,6,6,8,11,10,11,7 | Corners: 3,1,7,2,3,1,2,3,3
Calcio Padova: SOT: 2,3,5,7,3,4,5,5,1,4 | Shots: 4,10,10,17,11,13,10,10,11,9 | Fouls: 16,9,16,16,14,12,16,11,15,19 | Tackles: 11,14,24,9,16,19,16,13,19,21 | Cards: 6,2,4,1,2,2,0,1,4,4 | Saves: 4,4,3,3,3,4,2,3,2,1 | GKicks: 7,10,12,10,5,7,10,7,11,6 | Corners: 3,2,4,7,4,3,5,6,2,4
Carrarese: SOT: 3,5,3,6,3,5,6,2,2,6 | Shots: 9,14,11,10,14,9,20,11,16,10 | Fouls: 8,14,14,13,14,15,19,16,17,19 | Tackles: 12,22,16,15,15,20,13,13,7,14 | Cards: 1,5,2,2,2,3,1,3,3,2 | Saves: 1,6,5,2,0,2,0,2,1,1 | GKicks: 7,15,7,11,8,4,2,9,8,8 | Corners: 4,6,4,5,4,3,9,8,4,3
Catanzaro: SOT: 7,3,3,4,7,4,4,3,1,2 | Shots: 19,10,19,10,16,19,18,18,5,7 | Fouls: 18,8,14,9,12,12,9,17,14,8 | Tackles: 14,14,6,14,16,10,17,12,15,11 | Cards: 2,3,3,1,1,2,2,4,3,0 | Saves: 4,4,4,1,3,0,2,2,1,3 | GKicks: 9,13,3,12,5,4,8,10,6,13 | Corners: 5,2,8,3,5,7,3,6,5,1
Cesena: SOT: 3,1,5,2,2,2,6,3,2,9 | Shots: 12,5,12,16,11,13,13,8,12,19 | Fouls: 13,18,20,17,20,14,11,17,15,7 | Tackles: 11,12,14,20,19,9,16,13,17,10 | Cards: 1,2,4,3,1,2,2,2,2,1 | Saves: 2,2,3,0,4,1,2,0,0,3 | GKicks: 7,10,4,4,9,5,10,9,8,9 | Corners: 5,4,4,4,3,2,3,2,8,5
Empoli: SOT: 1,1,7,6,5,4,4,4,2,4 | Shots: 7,6,9,21,12,12,8,12,2,15 | Fouls: 10,16,13,14,12,20,20,21,18,19 | Tackles: 14,13,18,16,17,18,20,14,11,14 | Cards: 4,3,3,2,2,2,2,3,3,2 | Saves: 1,2,3,4,2,3,6,5,3,3 | GKicks: 15,6,11,7,11,5,7,6,5,5 | Corners: 4,5,5,7,4,2,5,2,2,6
Frosinone: SOT: 9,5,2,5,7,9,5,4,4,4 | Shots: 21,16,15,17,17,22,21,13,10,15 | Fouls: 13,19,11,29,13,22,18,16,13,19 | Tackles: 21,18,7,21,14,14,10,7,14,8 | Cards: 1,3,1,4,2,4,2,2,3,4 | Saves: 1,2,8,5,1,8,2,5,2,3 | GKicks: 9,8,8,3,10,12,5,10,7,9 | Corners: 10,8,5,7,7,4,5,4,3,6
Juve Stabia: SOT: 6,3,2,4,2,5,6,4,2 | Shots: 17,11,15,10,4,11,17,17,10 | Fouls: 18,17,19,20,17,25,22,13,14 | Tackles: 6,14,6,17,5,8,17,15,10 | Cards: 2,2,4,2,7,3,4,3,2 | Saves: 1,2,3,5,1,3,1,1,1 | GKicks: 8,6,3,4,10,8,5,4,8 | Corners: 3,6,3,4,0,3,8,6,7
Mantova: SOT: 5,3,8,11,6,9,5,4,7,2 | Shots: 16,14,25,19,15,28,12,15,15,8 | Fouls: 14,16,15,13,16,16,11,5,15,19 | Tackles: 8,6,6,21,11,5,6,6,13,11 | Cards: 1,5,1,3,3,2,3,0,4,3 | Saves: 5,3,0,5,2,4,3,7,2,1 | GKicks: 9,4,8,7,1,8,8,6,9,15 | Corners: 9,2,5,7,4,6,4,4,4,1
Modena: SOT: 1,4,5,7,0,3,5,9,5,4 | Shots: 22,11,17,18,10,15,22,16,22,10 | Fouls: 19,18,11,11,21,15,16,22,14,15 | Tackles: 17,12,17,13,13,19,17,17,10,24 | Cards: 3,3,1,1,4,3,3,1,2,4 | Saves: 1,0,1,3,3,1,4,2,0,3 | GKicks: 6,6,7,5,4,6,5,6,5,6 | Corners: 9,6,5,5,6,4,10,2,7,0
Monza: SOT: 5,9,9,3,3,4,2,2,2,2 | Shots: 12,18,20,13,16,13,7,9,13,16 | Fouls: 19,15,22,17,15,10,14,16,22,21 | Tackles: 20,15,16,11,16,16,12,6,15,17 | Cards: 4,2,3,2,2,1,2,0,4,3 | Saves: 3,1,2,3,4,3,3,1,3,2 | GKicks: 11,1,11,3,4,7,9,4,6,3 | Corners: 6,7,2,5,4,7,2,3,6,9
Palermo: SOT: 2,5,2,3,1,2,9,4,2,14 | Shots: 17,14,10,10,3,10,24,12,13,25 | Fouls: 5,25,15,17,20,14,7,19,18,11 | Tackles: 15,17,13,8,14,9,22,19,9,15 | Cards: 1,3,1,3,6,1,0,3,1,1 | Saves: 2,2,5,6,3,1,0,2,4,2 | GKicks: 7,10,6,8,4,7,9,15,7,3 | Corners: 6,8,3,5,4,1,6,3,6,9
Pescara: SOT: 7,3,8,1,2,2,10,5,1,4 | Shots: 28,11,16,6,9,6,18,16,10,12 | Fouls: 15,8,11,11,10,15,14,18,24,16 | Tackles: 13,10,15,9,17,13,14,11,15,15 | Cards: 1,1,2,2,2,3,1,1,2,1 | Saves: 4,3,1,8,5,1,4,3,5,5 | GKicks: 13,13,7,8,7,11,4,5,5,7 | Corners: 5,5,10,1,5,0,6,7,5,3
Reggiana: SOT: 4,2,2,8,2,4,2,4,1,6 | Shots: 15,8,3,14,6,14,12,12,4,16 | Fouls: 21,16,13,10,12,16,10,14,12,14 | Tackles: 15,18,20,30,27,7,21,9,23,12 | Cards: 3,2,3,3,3,5,0,1,0,0 | Saves: 1,1,6,1,1,1,5,2,5,1 | GKicks: 3,19,6,8,13,6,13,13,14,4 | Corners: 4,1,2,3,0,2,4,3,1,8
Sampdoria: SOT: 2,3,4,12,3,3,3,1,5,3 | Shots: 14,13,14,28,11,14,11,11,18,11 | Fouls: 11,11,14,19,16,15,14,19,18,17 | Tackles: 14,16,14,22,15,13,12,14,14,22 | Cards: 2,0,1,2,0,4,3,4,2,1 | Saves: 0,3,3,0,7,2,1,1,0,2 | GKicks: 6,12,7,5,9,11,8,9,5,7 | Corners: 5,5,5,8,3,2,1,1,5,4
Spezia: SOT: 5,7,4,6,2,2,4,6,1,2 | Shots: 9,23,12,12,3,5,7,13,7,7 | Fouls: 17,19,19,13,9,20,13,20,23,12 | Tackles: 4,19,11,13,8,11,14,14,15,9 | Cards: 1,1,1,1,2,3,0,2,3,6 | Saves: 1,3,3,1,3,1,2,4,1,4 | GKicks: 5,3,3,6,3,10,7,8,6,6 | Corners: 3,6,6,5,5,2,6,7,1,7
Südtirol: SOT: 2,2,1,5,6,9,5,2,3,4 | Shots: 4,14,7,13,13,29,14,16,11,12 | Fouls: 18,16,20,19,20,14,18,18,17,20 | Tackles: 10,15,10,12,21,23,10,17,9,11 | Cards: 2,2,3,3,3,1,2,2,1,2 | Saves: 1,0,7,3,1,1,3,2,4,1 | GKicks: 13,4,8,12,5,5,12,7,14,6 | Corners: 4,8,2,2,2,10,4,7,2,5
Venezia: SOT: 4,8,4,8,3,3,3,5,1,8 | Shots: 17,25,16,17,11,11,17,12,3,20 | Fouls: 9,14,7,18,14,19,17,20,12,13 | Tackles: 12,10,10,11,5,6,22,14,11,11 | Cards: 1,4,1,3,2,1,4,1,2,1 | Saves: 2,2,6,5,1,2,3,3,4,2 | GKicks: 7,8,3,13,7,5,4,7,10,9 | Corners: 1,4,6,3,3,7,2,5,1,6
Virtus Entella: SOT: 1,3,6,3,4,2,3,9,1,2 | Shots: 11,21,17,15,18,10,11,15,9,10 | Fouls: 15,12,16,17,22,18,19,21,9,14 | Tackles: 26,14,8,13,16,10,12,14,13,9 | Cards: 0,2,3,0,6,2,6,3,3,2 | Saves: 5,2,3,5,2,3,3,3,1,1 | GKicks: 12,8,7,8,4,5,7,8,8,4 | Corners: 3,11,12,3,4,8,8,7,2,5

===== League 564 =====
Athletic Club: SOT: 4,1,5,4,5,5,3,6,4,3 | Shots: 7,4,18,16,17,11,12,15,11,14 | Fouls: 15,13,16,11,19,6,17,16,13,8 | Tackles: 13,13,8,12,18,14,20,15,14,11 | Cards: 2,3,4,0,0,2,2,5,0,0 | Saves: 3,5,1,4,2,3,2,1,1,4 | GKicks: 3,6,5,9,3,7,1,7,6,5 | Corners: 1,2,7,5,8,6,6,10,3,10
Atlético Madrid: SOT: 4,9,1,7,8,7,3,6,6,4 | Shots: 9,18,6,13,20,12,8,15,13,15 | Fouls: 18,10,10,17,6,6,12,17,14,11 | Tackles: 29,16,14,14,12,10,11,19,20,11 | Cards: 1,1,4,5,3,1,2,3,0,3 | Saves: 5,2,3,0,1,2,1,1,1,3 | GKicks: 12,5,14,7,9,6,10,9,5,6 | Corners: 5,4,3,7,8,6,8,6,10,3
Celta de Vigo: SOT: 5,1,4,2,5,7,2,5,2,3 | Shots: 11,4,18,8,9,21,10,14,8,11 | Fouls: 13,10,7,20,10,7,11,13,12,15 | Tackles: 9,15,18,23,13,15,19,17,11,23 | Cards: 4,5,1,3,1,0,1,1,3,3 | Saves: 5,6,1,6,4,7,2,0,3,1 | GKicks: 11,11,5,6,13,4,8,5,9,5 | Corners: 2,1,6,2,7,10,1,10,4,9
Deportivo Alavés: SOT: 2,3,5,3,4,5,2,2,5,4 | Shots: 12,13,25,12,10,8,4,5,11,15 | Fouls: 11,13,13,18,20,20,21,10,17,15 | Tackles: 27,10,20,26,15,21,20,14,23,15 | Cards: 3,1,3,3,3,1,4,2,3,0 | Saves: 4,2,2,1,0,1,3,5,5,2 | GKicks: 11,4,0,7,6,6,12,14,9,5 | Corners: 5,7,14,8,7,4,6,1,2,10
Elche: SOT: 4,5,3,8,4,5,2,5,2,2 | Shots: 13,15,6,17,12,15,5,16,6,6 | Fouls: 15,8,9,12,13,9,19,14,7,14 | Tackles: 14,12,18,16,15,18,25,13,19,13 | Cards: 2,2,2,3,2,2,3,1,3,0 | Saves: 6,1,2,1,1,4,1,1,5,3 | GKicks: 8,9,10,4,5,6,3,8,10,5 | Corners: 2,6,4,7,3,3,2,4,2,1
Espanyol: SOT: 7,10,5,5,10,1,3,4,3,5 | Shots: 16,19,14,20,21,8,9,10,14,9 | Fouls: 14,8,16,11,9,20,9,13,18,14 | Tackles: 16,11,14,20,7,21,11,16,21,10 | Cards: 4,1,2,1,1,0,3,2,2,3 | Saves: 4,4,1,3,0,3,8,3,5,3 | GKicks: 5,8,6,4,3,7,7,8,10,8 | Corners: 4,5,10,4,8,3,3,2,2,1
FC Barcelona: SOT: 6,9,8,12,10,7,10,3,10,8 | Shots: 15,27,17,22,22,16,24,12,26,24 | Fouls: 9,10,9,6,6,9,9,8,8,17 | Tackles: 20,20,19,12,18,12,17,18,11,15 | Cards: 6,2,5,1,0,2,0,1,1,1 | Saves: 9,3,1,1,2,2,1,5,3,1 | GKicks: 8,6,6,4,2,4,2,5,2,4 | Corners: 4,11,6,12,9,3,5,4,11,6
Getafe: SOT: 4,3,1,2,4,1,2,3,1,6 | Shots: 12,8,7,6,11,7,3,10,11,9 | Fouls: 17,14,27,14,15,14,16,12,7,24 | Tackles: 18,23,19,16,19,25,22,16,16,16 | Cards: 1,3,6,4,4,2,4,2,0,2 | Saves: 3,4,9,2,2,4,4,1,1,3 | GKicks: 5,5,10,8,15,4,8,3,3,11 | Corners: 8,5,1,6,6,2,2,4,6,3
